,matchId,gameId,gameMode,gameVersion,championName,championId,teamPosition,win,allInPings,assistMePings,assists,baronKills,basicPings,champExperience,champLevel,championTransform,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,eligibleForProgression,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,getBackPings,goldEarned,goldSpent,holdPings,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,participantId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,pushPings,quadraKills,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamEarlySurrendered,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,takedowns,goldPerMinute,damagePerMinute,baronTakedowns,dragonTakedowns,turretTakedowns.1,gameLength,killParticipation,visionScorePerMinute,jungleCsBefore10Minutes,enemyJungleMonsterKills,controlWardsPlaced,wardTakedowns,kda,teamDamagePercentage,maxCsAdvantageOnLaneOpponent,maxLevelLeadLaneOpponent,primaryStyle,subStyle
30,KR_6914439513,6914439513,CLASSIC,14.1.553.2414,Amumu,32,JUNGLE,True,0,4,17,1,0,12430,14,0,0,2,194,26759,194,26518,0,3,1,0,2,True,1,0,True,False,False,False,False,True,0,9628,8525,0,JUNGLE,0,0,0,4401,3111,1031,6664,1033,0,3340,17,1,2,JUNGLE,0,2,1,548,95986,9217,8309,0,125,0,0,0,0,0,8,2,0,18161,992,17856,5875,0,0,NONE,0,67,90,133,6,15,11,3,4,312,False,38,1567,174038,11571,0,26742,13047,0,19,209,54,1,0,59890,1360,577,0,1,3,0,0,21,1,0,10,19.0,368.45663442146144,442.8216298830178,1.0,3.0,1.0,1567.8668887,0.4871794871794871,0.8406710737888089,54.000000059604645,13.0,1.0,0.0,6.333333333333333,0.1239500898123033,37.60000014305115,2.0,"8010, 9111, 9105, 8299","8126, 8106"
31,KR_6906541074,6906541074,CLASSIC,14.1.553.2414,Briar,233,JUNGLE,True,1,7,2,1,0,15800,16,0,3,1,667,36482,667,17155,0,5,0,1,1,True,2,0,False,True,False,False,False,False,0,15320,13950,0,JUNGLE,0,0,0,6698,6676,3111,6699,6697,1036,3364,19,3,19,JUNGLE,1357,8,2,392,26754,2246,4472,0,169,0,0,1,0,0,12,7,0,185823,19803,21017,5456,0,0,NONE,0,60,133,32,7,3,4,17,11,93,False,25,1504,256061,23060,0,27628,30052,0,34,226,116,1,0,43484,1010,2137,1,1,1,0,0,11,0,2,1,21.0,610.9097332288395,919.5551368726748,1.0,1.0,1.0,1504.6417547,0.4375,0.466376240012991,54.00000008940697,9.0,0.0,2.0,4.2,0.2518649731275643,115.20000007748604,4.0,"9923, 8143, 8138, 8135","8304, 8347"
32,KR_6931420162,6931420162,CLASSIC,14.2.556.3141,Thresh,412,UTILITY,True,1,7,7,0,0,3716,7,0,3,2,3158,3158,3158,4660,0,3,0,0,0,True,4,0,False,False,True,False,False,True,0,5614,5100,0,UTILITY,0,0,0,3876,2010,3111,6665,1029,0,3364,16,0,1,NONE,0,0,1,274,4652,1938,1197,0,0,0,0,0,0,0,0,5,0,2411,757,5322,22,0,0,SUPPORT,0,13,8,13,1,3,3,3,4,93,False,24,912,10341,2695,300,6763,0,0,12,160,28,0,0,3277,0,243,1,3,0,0,0,12,0,1,8,8.0,369.2924789107918,177.27861824845942,0.0,0.0,3.0,912.2540898,0.3636363636363636,0.8189562992605616,0.0,0.0,0.0,1.0,2.6666666666666665,0.0851918496486815,2.0,1.0,"8351, 8306, 8345, 8347","8473, 8242"
33,KR_6910057170,6910057170,CLASSIC,14.1.553.2414,Malphite,54,TOP,True,1,0,14,0,0,24256,18,0,1,3,6148,8069,6148,184723,0,10,1,2,0,True,10,1,False,False,False,False,False,False,3,18527,15725,0,TOP,1,3,1,3143,8001,3068,3075,3047,2502,3340,21,1,12,TOP,83,6,2,432,191401,52580,14074,1,0,0,0,1,0,0,10,1,0,77689,10336,36436,4786,0,0,SOLO,0,126,114,132,18,4,12,8,4,62,False,80,2869,278912,67066,0,57118,10521,0,273,1148,406,1,0,9820,4148,6607,4,5,6,0,0,29,1,3,13,26.0,387.3639669267818,1402.1916932303268,0.0,1.0,5.0,2869.7725635,0.5306122448979592,0.6226870909607078,0.0,0.0,1.0,3.0,2.6,0.3161448462046472,21.0,2.0,"8229, 8226, 8210, 8237","8345, 8352"
34,KR_6902568247,6902568247,CLASSIC,14.1.553.2414,Talon,91,MIDDLE,False,0,3,2,0,0,14394,15,0,5,4,9164,11469,9164,11362,0,4,1,2,0,True,1,0,False,False,False,False,False,False,12,15117,12775,0,MIDDLE,0,0,1,6701,6694,3142,3158,3814,1028,3364,27,1,11,MIDDLE,548,9,2,836,639,155,5194,0,0,0,1,0,0,0,3,8,0,144127,24462,12037,4022,0,0,SOLO,0,62,141,321,12,5,12,5,4,184,False,5,1596,147144,25730,0,18829,2355,0,198,183,88,1,0,2377,1112,1597,2,3,8,0,0,16,1,3,5,13.0,568.0803171771279,966.8524443313736,0.0,1.0,3.0,1596.7419198,0.6842105263157895,0.6289682461838159,0.0,0.0,1.0,3.0,3.25,0.2972261625904323,60.0,2.0,"8369, 8304, 8316, 8347","8135, 8143"
35,KR_7046329709,7046329709,CLASSIC,14.8.578.3867,Yasuo,157,TOP,False,0,0,0,0,0,8535,11,0,4,2,0,1174,0,12715,0,5,1,0,0,True,0,0,False,False,False,False,False,True,0,5025,4200,0,TOP,0,0,1,3006,2031,1053,1055,1037,1018,3340,10,0,0,TOP,334,0,0,371,5325,506,1217,0,0,0,0,0,0,0,1,3,0,55360,3568,10072,4655,0,0,SOLO,0,140,16,65,3,4,14,3,4,328,False,8,1231,63225,4974,0,12901,2531,0,101,60,71,1,0,2540,900,1610,0,0,5,0,0,10,1,0,7,0.0,244.82575694640144,242.33970240457492,0.0,0.0,0.0,1231.7144790999998,0.0,0.513936163182829,0.0,0.0,1.0,0.0,0.0,0.1256362955260958,0.0,0.0,"8008, 9111, 9104, 8014","8139, 8135"
36,KR_6930220054,6930220054,CLASSIC,14.2.556.3141,Mordekaiser,82,TOP,False,0,0,4,0,0,9324,12,0,7,2,0,0,0,15028,0,3,1,0,0,True,1,0,False,False,False,False,False,True,0,5645,5375,0,TOP,0,0,0,3116,1054,3047,1052,1052,1029,3340,13,0,0,JUNGLE,0,0,0,728,54852,9334,10416,0,0,0,0,0,0,0,7,1,0,8417,965,5940,6298,0,0,NONE,0,84,63,38,3,2,12,3,4,280,False,7,1256,65655,10299,0,16686,4460,0,121,104,100,1,0,2385,0,329,0,0,5,0,0,4,1,0,3,4.0,269.57475242507434,491.7543870530224,0.0,0.0,0.0,1256.6291362,0.4444444444444444,0.2130759479215979,0.0,0.0,1.0,0.0,1.3333333333333333,0.2050175809193457,15.0,1.0,"8010, 9111, 9105, 8299","8453, 8473"
37,KR_6906073321,6906073321,CLASSIC,14.1.553.2414,Ornn,516,TOP,False,0,5,2,0,0,15476,16,0,0,1,1197,2357,1197,45159,0,4,0,0,0,True,0,2,False,False,False,False,False,False,6,9769,9200,0,TOP,0,0,3,6664,7034,3047,1054,1057,3211,3340,20,1,3,TOP,0,2,1,557,77565,13282,19573,0,0,0,1,0,0,0,2,1,0,59508,6775,14287,3150,0,0,SOLO,0,111,74,41,11,2,12,4,4,198,False,47,1840,137124,20058,0,35360,4603,0,186,574,83,1,0,50,0,1499,0,0,11,0,0,16,0,1,9,5.0,318.4041037461703,653.7358757238876,0.0,0.0,0.0,1840.9348499,0.3333333333333333,0.5329340983462812,0.0,0.0,0.0,1.0,1.25,0.2475392899029156,0.0,1.0,"8437, 8446, 8473, 8451","8304, 8345"
38,KR_7057073046,7057073046,CLASSIC,14.9.580.2108,Qiyana,246,MIDDLE,True,0,2,5,0,0,24976,18,0,6,2,9646,9810,9646,30782,0,18,0,0,0,True,4,0,False,False,False,False,False,False,1,20100,17110,0,MIDDLE,3,3,2,6698,6694,3814,6696,3158,3142,3363,31,2,10,MIDDLE,0,2,1,416,22579,2661,22299,0,24,0,0,0,0,0,0,3,0,292553,34449,33517,5766,0,0,SOLO,0,127,188,47,27,7,4,3,12,92,False,29,2915,317609,37141,0,60030,4675,0,273,132,801,1,0,2478,30,4213,3,4,8,0,0,33,0,4,17,15.0,413.6650902510052,764.3502077664031,0.0,0.0,4.0,2915.5362038,0.1948051948051948,0.6996992951245562,0.0,8.0,0.0,4.0,0.8333333333333334,0.1434681017842046,44.0,2.0,"8112, 8143, 8138, 8135","8009, 8299"
39,KR_6961307972,6961307972,CLASSIC,14.4.561.3953,Graves,104,JUNGLE,True,0,4,8,1,0,13943,15,0,11,5,250,42677,250,17538,0,3,4,1,2,True,0,0,False,False,False,False,False,True,0,12485,10400,0,JUNGLE,0,0,0,3142,6676,3036,3047,0,0,3364,22,2,9,JUNGLE,450,4,2,747,1641,720,6414,0,144,0,0,0,1,0,1,7,0,166014,14130,17117,953,2,0,NONE,0,77,23,42,10,3,4,13,11,551,False,15,1561,219325,15960,0,24620,14214,0,38,382,47,1,0,51670,1109,1087,0,0,3,0,0,27,4,3,6,17.0,479.6444753765878,613.1505501822721,1.0,2.0,0.0,1561.7903259999998,0.5666666666666667,1.0703706745967745,46.00000002980232,7.0,4.0,3.0,5.666666666666667,0.1916946321074033,32.89999994635582,3.0,"8021, 9111, 9104, 8014","8304, 8347"
40,KR_6993297904,6993297904,CLASSIC,14.5.565.1230,Tristana,18,MIDDLE,True,0,0,0,0,0,10345,13,0,1,6,6407,13073,6407,4311,0,0,3,2,0,True,3,1,False,False,False,True,False,True,0,10430,8125,0,MIDDLE,0,0,0,6672,0,6675,1036,3006,0,3364,16,1,12,NONE,387,12,2,0,25749,1879,1194,0,19,0,0,0,0,0,5,8,0,86900,15484,6297,5766,0,0,DUO,0,29,25,27,3,2,12,2,4,412,False,3,917,113550,17415,0,7493,1941,0,150,61,0,1,0,900,52,1,2,2,0,0,0,11,3,3,6,12.0,682.3441512272078,1139.309984820775,0.0,0.0,2.0,917.1719189,0.48,0.7692759508648217,0.0,0.0,3.0,3.0,12.0,0.381716299496409,95.5,4.0,"8005, 9111, 9103, 8014","8473, 8451"
41,KR_7045490192,7045490192,CLASSIC,14.8.578.3867,Heimerdinger,74,BOTTOM,False,1,0,5,0,0,12876,14,0,4,7,2575,14362,2575,15285,0,16,4,0,0,True,0,0,True,False,False,False,False,False,0,9468,8900,0,BOTTOM,1,1,3,6653,3020,3165,1026,1056,1011,3364,24,0,1,BOTTOM,0,0,1,220,117706,26146,11326,0,8,0,1,0,0,0,5,4,0,14235,689,26029,6504,0,0,SOLO,0,103,58,66,10,5,12,5,4,58,False,29,1902,135679,26895,0,37789,2116,0,151,260,439,1,0,3737,59,433,1,2,10,0,0,25,4,3,9,6.0,298.5971857045108,848.139786679945,0.0,0.0,2.0,1902.655894,0.2222222222222222,0.8117082436552363,0.0,1.0,4.0,3.0,0.375,0.2775162408345434,3.0,1.0,"8229, 8226, 8233, 8237","8139, 8135"
42,KR_7017423377,7017423377,CLASSIC,14.7.571.9528,Sona,37,UTILITY,False,0,0,4,0,0,3457,7,0,4,2,0,0,0,2865,0,5,0,0,0,True,0,0,True,False,False,False,False,True,0,3473,2800,0,UTILITY,0,0,0,1056,3057,3145,1001,0,0,3340,7,0,2,NONE,0,0,1,345,7300,3189,1874,0,0,0,0,0,0,0,0,5,0,5684,907,4903,1603,0,0,SUPPORT,0,30,12,16,2,3,3,3,4,215,False,4,769,12984,4096,289,6778,643,258,24,22,66,2,0,0,0,0,0,0,1,0,0,7,0,1,4,6.0,270.6371759234644,319.17392530430953,0.0,0.0,0.0,770.0234167,0.4615384615384615,0.5725232931291891,0.0,0.0,0.0,1.0,1.2,0.1717723696069312,9.0,2.0,"8229, 8226, 8210, 8237","8345, 8347"
43,KR_6903868885,6903868885,CLASSIC,14.1.553.2414,Poppy,78,JUNGLE,False,0,2,1,0,0,4234,8,0,0,2,0,4158,0,12389,0,4,1,0,0,True,1,0,False,False,False,False,False,True,0,4242,4025,0,JUNGLE,0,0,0,1033,3068,1102,0,1001,0,3340,10,1,2,NONE,0,2,1,321,4317,645,5302,0,56,0,0,0,0,0,0,2,0,32177,3395,5902,6330,0,0,SUPPORT,0,45,8,25,1,6,11,1,4,218,False,11,916,57876,4382,0,11494,4618,0,2,291,49,1,0,21381,341,289,0,0,3,0,0,5,1,0,3,3.0,277.8428813419807,287.06513271529343,0.0,1.0,0.0,916.0662638,0.2727272727272727,0.3599109216990628,40.000000059604645,7.0,1.0,0.0,0.75,0.1911214640154209,4.000000029802322,1.0,"8128, 8126, 8138, 8105","8232, 8234"
44,KR_7030710186,7030710186,CLASSIC,14.7.571.9528,Ashe,22,BOTTOM,False,0,0,8,0,0,14311,15,0,0,3,2044,11460,2044,6530,0,7,0,0,0,True,5,0,False,False,False,False,False,False,0,11328,10933,0,BOTTOM,1,1,2,1055,6672,1043,3006,3078,1038,3363,23,1,3,BOTTOM,322,2,1,454,2184,1174,5008,0,8,0,1,0,0,0,7,4,0,149513,13614,12720,20,0,0,CARRY,0,19,91,9,10,6,6,4,4,846,False,40,1771,166871,14973,0,18638,3299,0,207,783,156,1,0,15173,184,909,1,2,10,0,0,21,2,1,6,11.0,383.6477091317851,507.0931599762437,0.0,1.0,2.0,1771.639841,0.44,0.7174422482576598,0.0,0.0,0.0,1.0,1.5714285714285714,0.174801770652554,3.0,2.0,"8008, 8009, 9103, 8014","8410, 8345"
45,KR_6947969467,6947969467,CLASSIC,14.3.558.8314,Neeko,518,UTILITY,False,0,18,14,0,0,13925,15,0,0,4,1892,10421,1892,13925,0,7,2,1,0,True,4,3,True,False,False,False,False,False,6,10994,10400,0,UTILITY,0,1,3,3152,3157,3871,3020,4646,0,3364,23,1,4,BOTTOM,0,3,2,831,75107,21212,13539,2,4,0,1,0,0,0,12,10,0,10319,1764,12659,3544,0,0,SUPPORT,0,71,28,54,9,5,14,6,4,90,False,56,2048,90727,24505,0,28561,1036,0,57,192,242,1,0,5301,1529,2363,0,3,11,0,0,34,2,5,11,18.0,321.9925313618169,717.6635554716679,1.0,1.0,3.0,2048.8016456,0.5625,1.0035085233145276,0.0,5.0,2.0,5.0,2.571428571428572,0.1739380323139911,38.85000002384186,2.0,"8229, 8226, 8210, 8237","8345, 8347"
46,KR_6966644278,6966644278,CLASSIC,14.4.562.1960,Smolder,901,BOTTOM,True,0,3,6,0,0,15389,16,0,3,3,2199,7982,2199,6011,0,2,0,0,0,True,3,0,False,False,False,False,False,False,4,13396,10875,0,BOTTOM,0,1,0,1056,6675,3158,3161,1052,3508,3363,21,1,6,BOTTOM,470,4,1,970,15779,4208,3224,0,4,1,0,1,0,0,1,4,0,182916,16301,8377,6109,0,0,CARRY,0,136,114,37,11,6,7,3,4,137,False,16,1979,203990,21616,0,11989,5676,879,251,470,72,3,0,5295,1106,387,1,5,5,0,0,12,1,1,9,12.0,406.12374537715294,655.312822646227,0.0,0.0,5.0,1979.1889397,0.4137931034482758,0.3868671351689519,0.0,0.0,0.0,1.0,6.0,0.1876147892793244,13.0,1.0,"8021, 8009, 9103, 8017","8304, 8345"
47,KR_6937734627,6937734627,CLASSIC,14.3.558.106,Pantheon,80,MIDDLE,False,0,0,1,0,0,13817,15,0,1,12,900,900,900,21130,0,9,1,0,0,True,11,1,False,False,False,False,False,False,0,10392,10450,0,MIDDLE,0,0,2,3153,3111,1037,3161,1036,1036,3340,28,1,5,MIDDLE,0,2,1,627,3120,320,11019,3,1,0,1,0,0,0,5,3,0,82648,13064,15585,3184,0,0,SOLO,0,89,27,17,6,5,14,5,4,60,False,20,2032,95615,15371,0,28703,2277,0,160,39,259,1,0,9846,1986,2098,0,0,10,0,0,22,1,1,10,6.0,306.787382134562,453.7464015457294,0.0,0.0,0.0,2032.5556336,0.2142857142857142,0.6658474578877324,0.0,0.0,1.0,1.0,0.6666666666666666,0.1355804132884014,36.0,2.0,"8010, 9111, 9105, 8014","8138, 8126"
48,KR_6937734627,6937734627,CLASSIC,14.3.558.106,Smolder,901,BOTTOM,False,0,3,4,0,0,14082,15,0,2,2,1991,2234,1991,8484,0,7,0,0,0,True,0,1,False,False,False,False,False,False,4,11274,10950,0,BOTTOM,0,0,2,3161,3042,3508,3158,0,3123,3363,22,0,1,BOTTOM,504,0,1,720,10979,2601,8825,0,2,0,1,0,0,0,1,4,0,174182,13221,9445,4834,0,0,CARRY,0,137,84,40,9,2,4,5,6,262,False,10,2032,190210,16663,0,19342,2199,0,262,464,208,1,0,5047,841,1071,1,1,10,0,0,14,0,0,10,5.0,332.80823354482567,491.90535475240137,0.0,0.0,1.0,2032.5556336,0.1785714285714285,0.4250567877806676,0.0,0.0,0.0,0.0,0.7142857142857143,0.1469823916375167,56.00000002980232,1.0,"8229, 8226, 8233, 8237","8304, 8345"
49,KR_6951848122,6951848122,CLASSIC,14.3.558.8314,Syndra,134,MIDDLE,True,1,12,5,0,0,14328,15,0,0,2,4303,11450,4303,13006,0,11,0,0,0,True,10,0,False,False,False,False,False,False,0,11689,11200,0,MIDDLE,0,1,0,1056,3157,0,3020,3089,6655,3364,19,1,4,MIDDLE,0,2,1,321,110495,14232,10957,0,4,0,0,0,0,0,10,3,0,10317,1224,13997,3585,0,0,SOLO,0,165,136,36,10,5,4,5,12,180,False,26,1851,127459,17006,0,25764,409,0,162,280,387,1,0,6646,1549,810,2,2,2,0,0,7,0,3,1,9.0,378.8842308281007,551.2429166031142,1.0,0.0,2.0,1851.0741684,0.2647058823529412,0.2322080885751266,0.0,2.0,0.0,3.0,0.8181818181818182,0.1532121318634108,17.0,1.0,"8369, 8304, 8316, 8347","8226, 8210"
50,KR_6986357045,6986357045,CLASSIC,14.5.565.1230,Rumble,68,TOP,True,0,5,6,0,0,15462,16,0,9,5,5277,15268,5277,19276,0,5,4,0,0,True,3,1,False,False,False,False,False,False,0,11334,11400,0,TOP,0,0,0,4645,6653,4646,1052,0,3020,3364,21,1,7,TOP,0,4,1,696,101167,17143,9319,0,8,0,0,0,0,0,9,6,0,12278,377,10436,6421,0,0,DUO,0,92,119,131,8,3,12,4,4,157,False,11,1744,116459,17521,0,20055,2515,0,156,262,155,1,0,3013,0,298,2,2,2,0,0,29,4,2,9,13.0,389.7529113470379,602.5059359576696,1.0,1.0,2.0,1744.8687013,0.2954545454545454,1.001615977436512,0.0,0.0,4.0,2.0,2.6,0.1427374013335195,11.0,1.0,"8229, 8275, 8233, 8237","8473, 8242"
51,KR_6914679191,6914679191,CLASSIC,14.1.553.2414,Brand,63,UTILITY,False,0,4,12,0,0,16042,16,0,2,13,995,995,995,11760,0,11,1,0,0,True,9,0,False,False,False,False,False,False,0,13876,13705,0,UTILITY,1,1,4,1056,3116,6655,6653,3137,3020,3364,36,4,11,BOTTOM,0,3,1,254,134513,34342,24878,0,7,0,1,0,0,0,14,5,0,9090,1446,9300,6386,0,0,SUPPORT,0,72,92,57,11,6,14,6,4,360,False,31,2137,144929,36725,0,34874,6192,0,95,318,251,1,0,1325,935,696,0,1,11,0,0,22,1,3,8,23.0,389.5820223339591,1031.042932506606,0.0,0.0,1.0,2137.164127,0.575,0.6302282317988965,0.0,5.0,1.0,3.0,2.090909090909091,0.2527343404708586,1.0,1.0,"8128, 8139, 8138, 8135","8226, 8237"
52,KR_6949686281,6949686281,CLASSIC,14.3.558.8314,Zed,238,MIDDLE,True,0,3,6,0,0,22701,18,0,12,9,4666,8454,4666,29779,0,9,2,4,0,True,3,0,False,False,False,True,False,False,3,21979,22150,0,MIDDLE,1,2,0,3142,6694,6696,3158,6676,6699,3364,36,6,23,MIDDLE,786,7,2,1146,18319,3029,15425,0,20,0,0,0,0,0,6,8,0,215891,57127,22219,3799,0,0,SOLO,0,111,105,121,31,6,4,9,14,550,False,13,2668,242391,61845,0,39015,6280,0,227,239,474,1,0,8180,1689,1370,1,1,7,0,0,25,2,5,3,29.0,494.1108782900418,1390.324904133577,1.0,1.0,1.0,2668.9834366,0.4833333333333333,0.5805411122017953,0.0,0.0,2.0,6.0,3.2222222222222223,0.2883089998225628,31.0,2.0,"8112, 8139, 8138, 8106","8210, 8237"
53,KR_7061920517,7061920517,CLASSIC,14.9.580.2108,Kaisa,145,BOTTOM,False,0,0,8,0,0,12309,14,0,0,2,5072,7254,5072,13937,0,8,0,1,0,True,1,0,True,False,True,False,False,False,0,12219,11875,0,BOTTOM,0,0,2,6672,6675,3302,3006,1053,0,3363,21,1,7,MIDDLE,635,4,2,675,12881,5828,8826,0,0,0,1,0,0,0,0,4,0,118012,15452,14260,3227,0,0,DUO,0,75,21,58,7,5,7,4,4,39,False,0,1690,133556,21392,0,23539,3670,477,191,4,284,2,0,2663,112,452,0,2,10,0,0,7,1,0,5,15.0,433.5637612074953,759.0429882102521,0.0,0.0,2.0,1691.0385795,0.5,0.253980697269916,0.0,0.0,0.0,0.0,1.875,0.2007926967015218,29.0,2.0,"8008, 8009, 9103, 8014","8345, 8304"
54,KR_6971909474,6971909474,CLASSIC,14.4.562.8237,Ashe,22,BOTTOM,True,0,4,6,0,0,16074,16,0,12,9,3674,8240,3674,8488,0,3,3,1,1,True,39,4,False,False,False,False,False,False,8,12559,12283,0,BOTTOM,0,2,0,3302,3078,6672,3006,1055,1037,3363,27,1,3,BOTTOM,388,2,2,742,3048,1788,4603,1,8,0,0,0,0,0,7,4,0,149053,13772,11956,4763,0,0,CARRY,0,10,66,18,9,3,4,3,6,225,False,29,1948,152664,15560,0,17095,5717,0,227,704,64,1,0,563,0,535,0,1,2,0,0,36,3,2,14,9.0,386.6881461789886,479.0814023024041,0.0,1.0,1.0,1948.7940705,0.2727272727272727,1.131740264621775,0.0,0.0,3.0,2.0,3.0,0.1671130785105986,7.0,2.0,"8008, 9111, 9103, 8014","8345, 8410"
55,KR_6902939956,6902939956,CLASSIC,14.1.553.2414,Rakan,497,UTILITY,True,0,1,15,0,0,11253,13,0,6,5,2585,6065,2585,23478,0,1,3,0,0,True,1,5,False,False,False,False,False,False,0,8563,6685,0,UTILITY,0,2,0,3877,0,3002,3111,3050,0,3364,16,0,1,BOTTOM,0,0,1,955,7409,5516,7201,0,0,0,0,1,0,0,5,5,0,10412,3011,7935,4887,0,0,SUPPORT,0,32,44,68,10,6,3,5,4,54,False,36,1671,25173,8676,4047,15632,7752,3125,33,87,21,5,0,7350,149,495,0,4,0,0,0,83,3,12,36,16.0,307.363979667041,311.44822871491203,1.0,2.0,4.0,1671.5989849,0.5333333333333333,2.988428532613247,0.0,0.0,3.0,12.0,16.0,0.1079709075570444,4.0,3.0,"8465, 8463, 8473, 8242","8106, 8136"
56,KR_6932256312,6932256312,CLASSIC,14.2.556.3141,Katarina,55,MIDDLE,False,0,7,7,0,0,11831,14,0,3,5,465,667,465,13797,0,12,2,0,0,True,5,0,False,False,False,False,False,False,8,10914,9800,0,MIDDLE,0,0,2,2031,3020,2420,4645,1082,3100,3364,27,1,7,MIDDLE,0,2,1,471,88201,20576,13477,0,0,0,1,0,0,0,17,3,0,8566,1120,15083,4626,0,0,SOLO,0,65,49,0,7,5,4,3,12,356,False,0,1731,98416,21697,0,29349,1771,0,131,12,335,1,0,1648,0,788,0,0,10,0,0,21,4,1,8,14.0,378.2695493150561,752.0146737823125,0.0,0.0,0.0,1731.1765337,0.56,0.7421950440083663,0.0,0.0,2.0,1.0,1.1666666666666667,0.23774275087177,2.0,0.0,"8112, 8143, 8138, 8135","9111, 8014"
57,KR_6980193275,6980193275,CLASSIC,14.5.565.1230,Yone,777,MIDDLE,True,0,9,9,0,0,18054,17,0,0,3,5030,10842,5030,44839,0,9,0,2,0,True,13,8,False,False,False,False,False,False,4,17405,14600,0,MIDDLE,0,1,1,1038,3153,3091,3006,6673,6662,3340,25,3,11,MIDDLE,453,5,2,568,46329,11149,19527,0,14,0,0,1,0,0,13,8,0,173493,27508,19774,6296,0,0,SOLO,0,389,97,84,11,5,12,5,4,52,False,48,1907,226893,42081,0,40808,14835,0,246,557,311,1,0,7070,3423,1506,1,3,7,0,0,20,0,3,11,20.0,547.5119665928356,1323.7520992490415,0.0,1.0,3.0,1907.3808279,0.5263157894736842,0.6318234751368929,0.0,8.0,0.0,3.0,2.2222222222222223,0.2962511316795078,123.0,1.0,"8008, 9111, 9104, 8299","8444, 8242"
58,KR_6969332958,6969332958,CLASSIC,14.4.562.8237,Qiyana,246,MIDDLE,False,1,3,0,0,0,11052,13,0,14,5,3453,4414,3453,5783,0,2,1,0,0,True,12,1,False,False,False,True,False,True,8,8589,8325,0,MIDDLE,0,0,0,6697,6698,2031,1055,1028,3158,3340,24,1,7,NONE,0,7,1,946,6227,1143,6634,0,0,0,0,0,0,0,3,3,0,71154,11367,4390,3787,0,0,SUPPORT,0,67,84,15,9,2,14,2,4,58,False,9,1170,78870,12734,0,11135,1143,0,111,35,78,1,0,1488,224,110,1,1,4,0,0,15,1,1,7,7.0,440.15983837826286,652.5811284532292,0.0,0.0,1.0,1170.8453535,0.7777777777777778,0.8141641785650084,0.0,0.0,1.0,1.0,3.5,0.4212611666398589,10.0,3.0,"8112, 8143, 8138, 8135","8299, 8009"
59,KR_6969332958,6969332958,CLASSIC,14.4.562.8237,Trundle,48,JUNGLE,True,0,2,5,0,0,7496,11,0,6,1,1230,33028,1230,12283,0,3,0,0,2,True,1,0,True,False,False,False,False,True,1,6913,6800,0,JUNGLE,0,0,0,3074,3009,3051,0,3057,0,3340,15,1,3,NONE,0,2,1,483,388,388,2873,0,122,0,0,0,0,0,3,7,0,95429,4206,16624,6498,0,0,SUPPORT,0,119,44,4,3,3,6,12,11,66,False,5,1170,144685,4796,0,19658,13678,0,0,186,44,1,0,48867,202,160,0,0,1,0,0,16,0,0,7,8.0,354.2629166215929,245.8202104244632,0.0,2.0,0.0,1170.8453535,0.2857142857142857,0.8569049546211291,66.00000005960464,1.0,0.0,0.0,2.6666666666666665,0.095019114820481,20.99999997019768,1.0,"8008, 9111, 9105, 8014","8429, 8242"
60,KR_6922052475,6922052475,CLASSIC,14.2.556.3141,Renekton,58,UTILITY,False,0,1,13,0,0,10172,13,0,11,10,265,4276,265,27116,0,12,6,0,1,True,5,0,False,False,False,False,False,False,0,9452,9300,0,UTILITY,0,0,2,3876,3153,2055,3158,3053,3133,3364,26,0,2,BOTTOM,0,0,1,466,5250,1953,14903,0,7,0,1,0,0,0,6,10,0,56636,17203,25731,4532,0,0,SUPPORT,0,50,34,79,10,8,14,4,4,229,False,31,2094,67250,21364,0,41775,6835,0,48,55,278,1,0,5363,2208,1140,0,0,9,0,0,82,8,10,30,15.0,270.8297713496802,612.1116173864416,0.0,2.0,0.0,2094.1696097,0.3947368421052631,2.356687574136586,0.0,0.0,6.0,10.0,1.25,0.1257068115456015,29.200000017881397,0.0,"8005, 9111, 9104, 8014","8444, 8242"
